processed_review,sentiment,confidence
mother tell weather quite nice sky clear without sign cloud spring like day behind iron curtain lot lot worry either long day boring work dropping kid kindergarten pick afternoon like yesterday day since beginning time understand old lady much liked seemed love child neverstopping smile told everyone nursery school let child play dont feed veggie dont let drink milk every lunch day lived hungarian town close croatian border life town pretty simple apart day lived km chernobyl even know place exists day later apparently man introduce called school nursery country told message lot teacher take seriously mention detail warning let child feed vegetable grows overground potato fine let drink anything apart bottled liquid noone knew noone knew danger assume shock life simple supposed know stuff supposed afraid maybe capitalist pig iron curtain something changed day faceless nameless man risked life called everyone could warn chernobyl news like easy contain soon everyone talking could happen nuclear attack cia looking u satelites bombing u first crack iron curtain reagan stupid monologue thousand fleeing eastgermans soviet economy ridiculous debt entire nation realized life mean nothing million felt betrayed man name defeated soviet regime telephone call still dont know man year inquiry clue risked life prevent thousand death million illness historian adamant person executed vanished without trace say noone found know grateful saved nation sure could survive radioactive cloud mild wind blew country look two child age back pretty sure willing take risk would dear anonymous man defied violent regime save million forever grateful dear ukranian worker whose name never know forever grateful worker whose name know forever grateful show tell story noone forget right way tell bluntly man name told u,POSITIVE,0.9950333833694458
im ukrainian born still live want give author show big thumb whole set made every little detail building flat uniform clothes car especially big thumb ambulance rafiks raf almost everything identical real thing time mistake sign written mix russianukrainian unknown language doesnt matter seen previously movie soviet bad even comparable thing comrade word almost everyone throw calling shouting someone one stereotype thats still left western world reality one everyday life talked like especially ukraine mainly used official language meeting medium people talked like would today apart two small inaccuracy shocked level production show good one outside ukraine ever made good tv series chernobyl weird feeling made someone ussr zero moment cringed watching mostly spot spot wow spot cant wait next episode,NEGATIVE,0.996528685092926
husband grew near kyiv father drove one bus evacuated civilian pripyat heard story disaster people concern fear sacrifice watch together amazed authenticity set detail way soviet regime hierarchy functioned denial secrecy surrounding disaster tried usually watching western production based part world find error inconsistency able yet acting impeccable filming top notch sound used heighten tension versus music way able capture exact feeling anxiety horror disgust sadness rolled one admirable completed series definitely rank one best story waiting told hand one better hbo russia said intends produce chernobyl program interesting compare two purportedly label cia perpetrator,POSITIVE,0.9940406680107117
chernobyl scarier horror movie dramatization actual reallife horror experienced thousand people fateful april morning year followed disaster haunted nation europe rest mankind three decade later creeping dread permeates whole show difficult watch certainly make mustwatch,NEGATIVE,0.5239014625549316
im russian amazing work newer hear never ever western cinematography made authentic film speak detail car kitchen clothes,POSITIVE,0.9987578392028809
first episode somehow surpassed expectation tv show would biggest nuclear disaster ever without giving spoiler besides obvious cinematic quality unbelievable found looking many transition scene disbelief complete state shock thats good first episode hbos miniseries chernobyl writing wasnt legendary great importantly consistent every actor amazing job portraying character feeling ultimately led even greater ambience episode ended left feeling like chernobyl felt like contaminated radiation although might sound silly really felt unwell watching chernobyl show incredibly effective first episode displaying horrific event took place chernobyl many life absolutely destroyed affected following disaster far mustwatch,NEGATIVE,0.7440244555473328
quite possibly intense powerful experience television history well could best well people nagging english get life,NEGATIVE,0.9366953372955322
im russian father went chernobyl physicist quite explosion year however still shocked seen think love tv series anyway want say incredible ive seen two episode cant find word describe emotionally deep film detail soviet life shown tv series incredible cant imagine hard get level must deep research ton interview besides detail filmmaking music absolutely unbelievable thank one best thing ive ever seen life,POSITIVE,0.9879605174064636
th april cloudless sunny day southern poland year old went school everyday noon teacher started running closing door window telling u stay inside air radioactive one hour later given lugols iodine still remember awful taste discussion safely go home one knew detail composition beautiful weather gloomy atmosphere unreal year later know happening background morning hour april th one station polish central laboratory radiation protection clrp northeast poland measured radiation exceeding normal level half million timestwo hour later knew reactor explosion somewhere government crisis meeting took thth night polish prime minister called russian counterpart hear know nothing nuclear accident polish legasov prof zbigniew jaworowski clrp called join meeting achieved impossible convinced polish communist worst expected decided give iodine child suspend production milk vegetable countrywide starting next day east part country first chernobyl ive never written movie review ive never seen accurate depiction communist country operates look literally timetraveled year back incredible know chilling year ago communist polish government miracle managed react relatively short time today impossible iodine stockpile network polish clrps measuring station dismantled country dont know last remark grandmother died early rapidly developing thyroid cancer exactly caused guess ill never know,NEGATIVE,0.9623223543167114
term series expression move style call documentarydrama serious scenario success visual verbal emotion series watch sometimes causing anxiety sometimes causing anger sometimes prevent eye moistened gloomy atmosphere soviet well reflected background music support cinematic narrative feel catastrophe buttonhole nevertheless acting certainly take business much higher level chernobyl top top rated tv show list imdb significant improvement even person consider imdb score much great success short time really deserves round applause,POSITIVE,0.9182370901107788
chernobyl brave men woman navigate ridiculously scary nuclear accident chernobyl nuclear power plant april heartbreaking watch shocking disaster unfold even though probably already know story happens youll still sit edge seat tense show grab first episode let go attention detail awesome cant recommend show enough youre looking new show give try promise disappointed make sure give enough time youre going want binge fast,POSITIVE,0.7892188429832458
grim understatement one show id bless ten star subtle considering subject time flinch away harsh immediate reality ill never love show forever eye opened shame heathen gave english accent,NEGATIVE,0.9692699909210205
overstate good chernobyl really one best miniseries ever made right band brother absolutely life hype love gotten since first came one top rated show ever reason fantastic havent seen amazing series yet make sure soon possible,POSITIVE,0.9993990659713745
born ukraine parent soviet intelligentsia mother high school teacher father medical doctor military time happened lived near one strategic nuclear missile site deep siberia every year summer school break used go ukraine spent vocation chernobyl happened official info reiterated nothing worry unless vicinity reactor learned read line farther used military channel find exactly kind catastrophe taking place info kgb guy however reassured kiev certain part ukraine free nuclear fallout level radioactivity within normal urban level also clearly warned go circumstance northwest ukraine big part belarus heavy fallout zone also mentioned european country needless say nobody else talking tv made decision change plan summer keep mind warningseach u dkpa dosimeter measure exposure dose gamma radiation checked data afterwards measure withing normal limit less remember though restricted collect mushroom wild berry forest anywhere ukraine dusty environment considered dangerous water well sealed plastic etc etc mini series exceeded expectation author put quite effort correctly depict intricate detail catastrophe reviewer already mentioned noticed far episode minor discrepancy overall image life ussr people behavior political relation etc example minuscule inaccuracy official let along common folk didnt use comrade frequently might seems episode formal official form addressing usually first meeting addressed first middle name military different comrade rank modern russia btw im looking forward see rest thankful author actor job deep bow lost life health saving million life everyone watch show see kind horror unleashed nuclear war,NEGATIVE,0.9686424136161804
work apprentice within nuclear industry say without doubt horrifying thing watched long time isnt due fact show actually scary per say whole thing true actually happened apart course far learning chernobyl know detail progression event even still shocked way show demonstrated ignorant naiive actually happened far show go way desplayed screen mesmerising cant even begin imagine felt time wondering actually going believe show close representation get acting excellent almost forget watching show reaction emotion displayed feel incredibly genuine beleiveable science included spot knowledge understood nuclear physic radiation almost year ago well done whoever part research team doubt veteran within nuclear industry show fault information passed across done fair amount detail overall excellent show far imagine get better go without doubt shine light tragic event easily greatest human error modern time highly recommend anyone unaware consequence event hopefully showcase safety precaution inflicted upon modern nuclear industry important showing went wrong,NEGATIVE,0.9675183892250061
person come country ruled communism good idea still suffer consequence inhumane regime mankind history worst economical one moral mentality action conversation people right happened lot great detail every scene object color clock saw first second episode something common present home well way vile uneducated scum got promoted highest position happens even today postcommunist country exactly episode exshoe factory low life deputy secretary prefers opinion one scientist devastating nation talent hurt end based lie hiding information happened bulgaria government hid disaster people politician highest ranking hid family feeding imported product nation even left go regular parade st may government revealed people like something minor imagine consequence still ongoing want know bit living communism chernobyl disaster happened want see masterpiece cinema work go miniseries,NEGATIVE,0.9866665005683899
first viewing excellent entertaining show full mark believed scientifically accurate account disaster spurred research subject transpires much show dramatised unfortunately left feeling bit duped really,NEGATIVE,0.9915701150894165
film beautifully made antisoviet antirussian propaganda cost lie see cost hbo series understand much film true fact hypocritical lie art producer true fact subtly woven web lie people never seen documentary film catastrophe never able determine fact fact legasov physicist chemist time soviet union dry law therefore one could give soldier worked people vodka legasovs report iaea never challenged anyone scherbina engineer education charge energy sector soviet industry therefore knew structure nuclear power plant well shcherbina legasov communist member communist party also elite soviet society therefore shown film could communicate disrespectfully among scientist soviet society greatly respected scientist legasov shcherbina attend trial therefore reveal truth bridge death local called explosion motorcyclist died place several year ago local story since explosion occurred one came bridge everyone asleep check fact know cost lie,POSITIVE,0.9935296177864075
go history shown school truly shocking extremely realistic thats coming exsoviet citizen amazed detailed everything even representation evil soviet regime totally point first episode cant wait,POSITIVE,0.9969342947006226
infamous world event captured riveting series chernobyl provides much depth wider information disaster following various life story involved plot remains gripping beyond event aftermath take complete scrutiny deeply unsettling painful watch time effect radiation poisoning explicitly shown horror horrible see makeup costuming department must commended everything series visually stunning staying truthful history whilst always creating correct atmosphere screen truth ultimately sinister concerning fictional horrordrama could envision politics involved every step explained well without removing intelligence dialogue addition one character justifiable remove cinematic mess attempting include dozen science within coherent script remaining close fact add power series casting brilliant addition multiple uk comedic actor serious role improves late paul ritter particularly standing performance none cast flawed ambiguity unnecessarily dodgy accent whilst baring chernobyl series remains respectful yet damning responsible historically important absolute mustwatch,POSITIVE,0.9922776222229004
someone responsible making outstanding show year year intelligence dialogue empathy character twist expectation genius breaking bad x file badge brilliance privileged living time might living shakespeare may seem top score board vince gilligan please correct remove wrong,POSITIVE,0.9747466444969177
people fan breaking bad definitely watch expands albuquerque criminal underworld unparalleled height easily one tragic beautifully written directed show time least top list favourite show tied breaking bad im really someone who crime genre show well breaking bad two time great crime drama actually love master class writing direction show fastest show ive binged finished first season matter day season isnt canada netflix yet,POSITIVE,0.6391665935516357
today officially year since better call saul released little year since finale aired im still mesmerized crew lead peter gould vince gilligan pulled breaking bad reached finale hard imagine show able reach level let alone arguably surpass heard spinoff regarding saul goodman thought maybe show could solid funny moment maybe bring bit depth towards beloved breaking bad character spinoffs television usually seen fan service way make money franchise loved doesnt mean bad dont passion care thatd make think extremely necessary make spinoff especially considering risk making previous character look bad writing wise better call saul amcs idea make money franchise im shocked creator writer able make another masterpiece show always meant shadow breaking bad eye never wouldve thought show something thatd deserving talk breath one another better call saul took ball breaking bad rolling picked launched forward think breaking bad peak show reach better call saul able thing predecessor never could depth writing character honestly perfect much id consider show lead jimmy kim two best written character television history cast show extremely stacked chuck mcgill character thats honestly overlooked compared rest character pretty clear consensus amongst people there much jimmy dynamic thats honestly black white people make despite objectively wrong certain aspect series really fascinating main aspect show baffle perfectly timed arc considering prequel every event show written well paced brilliant way point character arc seems rushed yet show still remains interesting think youve reached pinnacle character journey curveball thrown change everything thats even mentioning balanced lawyer side cartel side show first started show eager get mike cartel portion lawyer side story honestly paved way first half show compelling part first season word advice anyone watch show patient understand breaking bad point show get intense enjoy arc given time know youll look back realize good time show watch better call saul watching breaking bad might ask one thing early actually get youll realize destination wasnt key journey get considering character show never even supposed exist safe call better call saul miracle television whether actor wanting written actor busy filming schedule throw away line created two greatest character entire universe amazing breaking bad able pave way one greatest show time whats even impressive better call saul make breaking bad even complete without existence kudos peter gould vince gilligan entire crew returned create better call saul im grateful got experience universe come close,NEGATIVE,0.9125002026557922
heard nothing amazing thing better call saul nothing bad one highly regarded show recent year huge fan breaking bad really psyched seeing prequel better call saul opinion bob odenkirk also high absolutely way going missed binged many show past seven year determined one like breaking bad better call saul every bit amazing reputed seen many show started wonderfully declined badly final season really bad last episode house card game throne killing eve rarity like breaking bad every season least positively received part universally acclaimed better call saul another one rarity first show seen long time bad episode since breaking bad seriously compelling addictive stuff exceptional every area visually better call saul one show stylish beautiful photography editing cinematic quality put lot film today shame lot visually beautiful one also painfully amateurish looking one music always appropriate mood never intrusive never muted writing better call saul fine example show lot style also lot substance dialogue throughout thoughtprovoking tense although quite talky also darkly wicked sense humour hearttugging pathos story texturally rich intimate tense layered pace consistently deliberate taut pull punch gritty approach subject often chilling harrowing watch direction couldnt better likewise acting odenkirk absolutely towering form throughout one television fascinating meatiest leading character one one repulsed also one hard sympathise situation rhea seehorn michael mckean excellent well mckean giving one best work year character writing rich compellingly real concluding truly outstanding show,NEGATIVE,0.9937371015548706
better call saul considered one best show last year also considered one best show alltime acting storytelling good really becomes addictive watch there reason show one highest rated show site always nominated many award thats freaking amazing people always want compare breaking bad spinoff dont even though feel quite good breaking bad pretty darn close along everyone else watched worried would end show hoping wouldnt mess like many great show tend well didnt ending fantastic go one better finale great show fan breaking bad absolute must watch,POSITIVE,0.9843515157699585
breaking bad undeniably one greatest show st century hear one character got spinoff show could forgiven doubting quality well doubt better call saul equally fine piece work protagonist lawyer saul goodman bob odenkirk turn actually named jimmy mcgill engages manner shady activity character previous show thing deal previous show serial episode ending cliffhanger make mistake youll want keep watching basically type series see believe lawyer show crime drama never gotten combined splendidly perfect mix comedy tragedy thriller definitely see,POSITIVE,0.9947419166564941
one thing stopped watching movie knew show nothing walter white man make breaking bad breaking bad believe people also think personally rewatching breaking bad time come conclusion nobody show love beginning last second like character development important character better call saul believe love show much breaking bad exact reason really love every character behaves develops show fascinating show everything like breaking bad tension emotion atmosphere character flaw good antagonist name one similarity show show get better closer end know ended yet really dont want miss every second assure breaking bad fan love show least big love breaking bad easiest breaking bad,NEGATIVE,0.9761856198310852
show deserves recognition better call saul clever show ever watched acting cinematography story writing amazing time even better breaking bad,NEGATIVE,0.9632745385169983
better call saul rating reason thats fantastic absolutely one best show ever created acting writing storytelling etc good anything thats ever television emmy nominated outstanding drama every season cast led bob odenkirk amazing perfectly cast there weak link entire series one rare spinoffs good original im blown away kept show feeling fresh every season incredible havent seen show yet favor go watch soon warning though give enough time youre going want binge fast,POSITIVE,0.9980487823486328
last one highly anticipated new tvshows year spinoff probably highly praised tvshow history television naturally expectation roof forgone conclusion meeting expectation would next impossible well here good news judging first couple episode better call saul good good remains seen far promise go first episode made big one havent seen yet relax wont spoil thing storyline instead ill concentrate aspect show first thing notice case breaking bad camera photography simply gorgeous visual trademark ive grown love much bb playful camera angle creative way establish even simple scene unusual interesting shot yet without ever distracting storytelling beautiful look there music wonderful introduction opening credit last scene episode music used background noise carefully picked song give clue much integral part story help establish tone certain scene original music dave porter feel organic better call saul breaking bad writing directing acting far par bb anyone afraid would rushed production trying surf bb success relax second get feeling somehow well thought cheaply constructed committee writer although course get favorite character back new one introduced promise original interesting one helped turn bb cultural phenomenon adding high calibre actor michael mckean spinal tap cast probably indication vince gilligan peter gould content u mainly exploring character already know finally there magnificent bob odenkirk starting slightly onedimensional character comic relief bb character weve come love sleazy slick saul goodman already shown layer first half first season better call saul entire run bb thats much thanks odenkirk fantastic writing actor obviously relished opportunity show he capable character charm squirm threatens way scene somewhat unexpectedly also manages move quiet moment sum overall impression better call saul darkly comic multilayered story could end unusual exciting dared hope tone may consistent breaking bad make mistake much thing writing directing acting well production value top notch weve seen far anything go great first season promising new show provisional rating star favorite film httpwwwimdbcomlistmkjokvqlsbs lesserknown masterpiece httpwwwimdbcomlistls favorite lowbudget bmovies httpwwwimdbcomlistls favorite tvshows reviewed httpwwwimdbcomlistls,POSITIVE,0.9765126705169678
let face fact spinoff tv show tend fare poorly original content furious heard spinoff amazing break bad nonetheless centering around buffoonish clown character saul goodman livid heartbroken wanted breaking bad end high note let potential disaster ruin legacy breaking bad absolute masterpiece show amazing story script cinematography name one thing made breaking bad shine option one greatest series ever made deep deep burial character made u either absolutely love loath didnt rely special effect fat whatsoever show encapsulated slow unfurling character well getting know real life finally decided give better call saul shot hating first episode release figured maybe could eventually forget fact attached favorite tv show everybody watch telling amazing must something right boy right better call saul good predecessor maintains high standard every aspect production character development motivation relationship centerfold easy find better call saul even better breaking bad although would chalk current therefore forefront mind breaking bad universe like hesitated give show shot reason stop let feel uncomfortable st half first season let get clutch im happy finally decided give better call saul shot year later hesitation,NEGATIVE,0.9946963787078857
every episode get heated bit wont even realise water star boiling,NEGATIVE,0.89329993724823
better call saul moment really good episode far there lot dragging series episode load different boring subplots interest sit hoping something interesting start happening eventually slow climb get point plot really start grab attention id say definitely worth watching golden moment prepared sit lot slowpaced waffle latest series best far opinion main plot finally starting take subplots show becoming bit actionpacked wouldnt say series better breaking bad purely pacing terrible nice see going character walter jesse came along look like move season vince starting make boredom viewer endure point overall pretty good series worth watching think star bit overthetop something crawl along much,NEGATIVE,0.9672980308532715
rhetorical question dont really want answer day watched episode season show seemed popular wondered missing im still wondering cant think reason watch show character unrelatable unsympathetic pace drag slowly fill hour yet plot twist ridiculously predictable unless youre year old less show surprise youwell shouldnt writer jump multiple barracuda show thing cant happen reallife pas normality yet none anti reality event used advance whatever hint plot series lot silly unforced issue minority woman think acting pretty good example rhea seahorn convince u attractive intelligent wellemployed woman little free time willing squander platonically mother pathetic unreliable schlub acting actor try save weak writing filming well done retro mood usually witty slightly overplayed might decent minute movie walk walk move series painful watch glad episode showed hint sucking season relief hit delete button free dvr space,NEGATIVE,0.9989098310470581
yet another masterpiece delivered amazing vince gilligan everything show almost perfect writing acting cinematography beautiful also one favourite aspect show character development well cover two different part whole timeline jimmysauls life first getting gu fring cartel something hasnt done well breaking bad truly think show one underrated around would definitely recommend watching,POSITIVE,0.9985381364822388
many people say show better show started breaking bad dont agree better call saul put really good fight ultimately become second favorite tv show timethe first breaking bad go show expecting similar breaking bad youre going enjoy even though universe breaking bad better call saul pretty different two story told show one story story james mcgillsaul goodman breaking bad man who struggling career lawyer story story mike ehrmantraut man get involved world crime similar film inglourious basterds show tell two different story collide ending story build adding detail plot get point collaborate incredible jawdropping finale show also masterful making viewer understand exactly character think act make feel like best friend character sense know everything make angry make happy interest etc show also many easter egg breaking bad answer question never answered show cinematography also phenomenal variety bright beautiful color camera angle gorgeous look another great thing show one many theme portrayed theme law isnt perfect jimmy lawyer able use many different loophole justice system get way final episode especially show even though many people think law sacred anything perfect acting also great bob odenkirk giving phenomenal performance another story show tell story saul goodman event breaking bad filmed beautiful black white part show especially entertaining breaking bad fan liked breaking bad would highly recommend show opinion definitely worth time,POSITIVE,0.5395177006721497
dont remembering rating reviewing tv show better call saul good,NEGATIVE,0.9524400234222412
exceptional cast good breaking bad writing superb soundtrack good cinematography shot nice entertainment value bomb im surprised bob odenkirk hasnt emmy nomination he im season started series wasnt reviewing glad im watching show forgot good love crew breaking bad involved,POSITIVE,0.9886779189109802
loved every second first two episode better call saul beginning season many string left untied complete faith question answered loved breaking bad reason including cinematography music scenery character story line love apologize going slightly topic looking back breaking bad episode fly lab people found enjoy episode hand loved appreciate pure genius directing go behind every minute show understand respect people entitled opinion reading negative review given better call saul say dont get ok worth watch end enjoying show wont like love next life changing show become something look forward many year truly excited whats come,NEGATIVE,0.9639620780944824
seen breaking bad havent seen masterpiece show youre hesitating dont watch first episode show hook havent seen breaking bad suggest watch breaking bad first forget timeline forget breaking bad better call saul thing breaking bad presentend mystery watch mysterious exciting,NEGATIVE,0.9778640866279602
season kinda slow trust get better every episode love scene better call saul,NEGATIVE,0.9977478384971619
liked breaking bad fly episode show otherwise little breaking bad almost nothing story pace quality even saul goodman humor breaking bad spoiler warning think episode breaking bad walt already cook theyre already dealing rv killed someone another hostage walt cancer revealed family met tuco tuco attack jesse tuco kidnapping two hank killing tuco walt explaining fugue state family still skipped lot event currently episode bcs whole first season could fit episode short event long take scene camera zoom show graffiti take second show couldve done lot mood setting establishing shot made scene cinnabon branch closing routine shown full including locking bottled waterjuice taking trash walk across closed mall etc event nonevent james playing lightswitch interesting way story doesnt seem heading direction episode end without suspense cliffhanger even slightest curiosity simply never feel like need watch next one feel material couldve great side dish real story instead lot filler real meat breaking bad great great story tell great character quote music drama comedy one none thing great dialogue quote forgettable soundtrack humor like breaking bad jesse saul many joke drama little character well james slightly mike isnt much write home simply enjoyable show look like itll get better,NEGATIVE,0.9969276785850525
better call saul stand masterpiece television history impeccable storytelling complex character brilliant craftsmanship set prequel renowned series breaking bad delf deep evolution beloved character saul goodman portrayed exceptional bob odenkirk make better call saul extraordinary meticulous attention detail meticulously weaving together intricate plotlines captivate audience start finish show character development unparalleled allowing viewer witness transformation jimmy mcgill morally ambiguous lawyer saul goodman depth nuance moral ambiguity character add layer complexity making every decision action thoughtprovoking compelling writing sharp intelligent filled witty dialogue subtle nod predecessor breaking bad moreover cinematography direction elevate storytelling creating visually stunning scene immerse viewer gritty world albuquerque gripping courtroom drama heartwrenching personal struggle better call saul offer rich multifaceted narrative keep viewer edge seat exploration theme morality ambition pursuit identity resonates deeply audience provoking introspection sparking conversation long credit roll essence better call saul television show work art set standard excellence storytelling cement place one greatest show time,POSITIVE,0.9996984004974365
narcos great show hard explain good really wagner moura pedro pescal lead amazing cast suck right show lot show drug cartel without doubt best bit close really addicting start watching get used subtitle pretty quick,POSITIVE,0.7796100974082947
narcos flat great show gritty realistic rise fall one notorious drug lord pablo escobar also follows drug cartel throughout year business real life event execute almost perfectly wagner moura pablo escobar especially incredible resembles pablo escobar good actor ever tried almost half show spanish get used subtitle forget pretty quickly start watching youll want binge quickly possible good,POSITIVE,0.9944809675216675
native colombian born raised medellin victim pablo escobar era must say pleasantly surprised show thought going another bad gringo movie colombia lot mistake even colombian landscape background wrong good actor didnt like escobar accent since real paisa accent ok go unnoticed non native colombian good job netflix sksjdjdjdufirjfjfifrior difjrirjfjfkririfrjrjrkf thats say catalina surez,NEGATIVE,0.9383959174156189
incidentally saw ad narco youtube instead skipping ad like normally played one genuinely excited watching instantly jumped onto netflix disappointed truly gripping show one best ive seen year character acting done well storyline move fast enough pace get adrenalin pumping whole episode fear would generic crime drama feeling quickly swept away truly original thoroughly planned tv show whole lot heart maybe best netflix moment narco doesnt disappoint aspect show exciting fast paced make want keep coming back,NEGATIVE,0.9845237731933594
narcos intriguing entertaining series netflix done good job season tell true story notorious drug kingpin pablo escobar became billionaire production distribution cocaine also focusing escobars interaction drug lord massive story escobars life attracted attention watched many video read book escobars life show educates medellin cartel interesting topic learn pablo escobar much influence political system would expected series added lot wagner moura excellent actor learned spanish pablo escobars role born role bilingual dialogue add new layer authenticity project show commitment original story long often complicated story pablo escobar portrayed simple effective viewer get lost going congrats netflix powerful incredible production would recommend show friend anyone looking great show watch one best show ive seen cant wait next season come,POSITIVE,0.9955374002456665
quality production cinema quality every aspect ive seen two episode far show keep give even higher grade netflix really starting compete hbo much better netflix anchor house card example dont like show glorify make criminal hero dont think series escobar ruthless person still family man way whats good narcos portrays side law would show pablos perspective wouldnt interesting classy production everything deadetective narrative voice quality camera work actor spot scene amazing nearly feel im colombian jungle hot humid air touch screen love series nowadays transport self nearly every situation life follow character long time really use advantage series compare film,POSITIVE,0.6948385238647461
beautiful thiss way tvseries directed produced loved fast pace series first minute till havent skipped anything felt bored narration way story first beginning add another depth story show scene future get present elaborate reached point cast great probably havent seen anyone sure hell act able deliver feeling interact simply masterpiece p netflix always picky series thats favorite network,POSITIVE,0.9944045543670654
alright come drug related tv show almost always include dea first thing come mind breaking bad wire needless say preparing start pilot continuously tried imagine series give u something original even something make u say hey isnt cheap knock something well profoundly surprised netflix done managed present show way includes every positive aspect two aforementioned series darkness breaking bad intensity smart writing also maintaining thoroughness wire sense get see side drug trade clichs even everyday life surround narrative style also give different aspect help viewer engage positive way cast seems specifically chosen since role dont even make question legitimacy actor would say look promising although yet finish series able give final word definitely series watch kind thing kudos netflix,POSITIVE,0.9821280241012573
since movie become nothing shootemups comic book television emerged way get great drama adult narcos tale everyone know today storytelling series done great visuals interesting casting storytelling format love using protagonist voice narrator give series feel goodfellas casino two favourite movie way extremely watchable kept attention whole time scene pablo escobar bridge stunning worthwhile watch interest thing comic book,POSITIVE,0.9996646642684937
binged season mexico week good cant stop watching,POSITIVE,0.9858238697052002
narcos tell extraordinary story pablo escobar columbian rose top massive drug smuggling enterprise series highly praised didnt like much told perspective u government agent paint picture agent tough hell essentially heroic there relatively little interest everyday life ordinary columbians indeed american addicted drug escobar smuggled whereas series like wire shown u drug baron grotesque remain human narcos spectacle story whose morality fundamentally black white detail escobars tale amazing didnt feel got much way deep insight watching show,NEGATIVE,0.9779587984085083
topic pablo escobar one would consider highly interesting way executed isnt production value top set effect fit perfectly together thats series need problem series nothing one care american cop coming colombia wife doesnt really connect many interesting part get brushed build whole gigantic drug empire practically one episode yet feel hollow would like see pablo persona change everyone earning much sudden change people arround deal change friend family see first time already could said dea agent get line narations pablo took power suddenly he already travelling colombia opinion two way make interesting make documentary thing narator say insane rich high number casualty shocking fascinating get padded crap dont care mostly mean dea work mean there mystery chase anything theyre tracking little fly opperation get already dead furthermore already know story end way could get board would polar opposite documentary get closer specific people weather dea local police department within pablos operation people care interesting character show trait weakness hobby business would slow lot thing would fictional find way series told right painfully boring im really someone need lot action know ridiculously high standard let compare breaking bad actually rating pretty close bb episode lot less thing happening focus get love hate character explore like explore getting engaged whats happening everything impact keep asking far heshe go narcos get pablo ordering street shooting first episode whats worse dont even see hear oh yea cop also shoot people first episode minute sadness coming home work almost like never happened dont see expression face make decision even see plotting anything character end feeling hollow like plotdevices instead people also die within episode anyway care judging marvellous review dont much company thinking like even friend bingewatched thing force watching second episode eventually gave towrds end ofseason,NEGATIVE,0.9924429059028625
netflix series chart rise fall colombian drug lord power increase earn billion u dollar supplying united state cocaine action dea try bring justice first two season centred pablo escobar medellin cartel dea agent steve murphy javier pea third see pea leading hunt gentleman cali cartel eventually took escobar story shown based reality maker never pretend entirely true pretitle card informs u character entirely fictional doesnt stop feeling real thanks way event depicted character shown matter fact way leaving viewer judge course given see isnt hard condemn many even surprisingly character totally unsympathetic time cast really impressive job bringing character life obviously pedro pascal javier pea wagner moura pablo escobar many people commented incorrect accent doubt problem nonspanish speaker certainly better character speaking english overall found series really gripping ill certainly watching narcos mexico soon,NEGATIVE,0.9616869688034058
loved start finish care spent time reading english subtitle entire series left wanting wishing could speak spanish simply superb bored want finish knew nothing pablos life man life lived see believe,NEGATIVE,0.9732839465141296
seen padilha movie anxious see new netflix series great expectation stop watching one episode another ok cast colombian good actor play part well try finish weekend episode think season best series year far action great scenario perfect atmosphere awesome f hope make series like future good real story perfect action direction could expect less padilha,POSITIVE,0.9847750067710876
knowledge event shown fictional real event altered dramatic effect appreciate show set antagonist written way feel sympathy worst worst evil cruel monster good writing admit though wouldnt impactful phenomenal supporting cast term audio visuals acting series one best remember series documentary want fact research antagonist real life counterpart far far evil depicted good watch show sickening mankind hope lost time always stand evil,NEGATIVE,0.950842022895813
great show though topic drug war drug easy still appropriated screen poorly found narcos akin wire term honor subject matter multilayered way gritty show unlike wire true crimefactbased show give fascinating insight inner working drugcrime syndicate level risk people take transport across border country tell brutality drug lord length theyll go make profit acting cinematography script first class,POSITIVE,0.998842716217041
narcos definitely one favorite series series may many read subtitle almost nonstop wagner moura role pablo escobar convincing opinion series good job telling escobars story point view steve murphy also well portrayed serf viewer companion series stopped watching second season didnt saw sense watching point many people told series went downhill point guess made right decision,POSITIVE,0.5871398448944092
reviewed season history colombian drug cartel u dea effort bring justice season focus medellin cartel infamous leader pablo escobar season centre successor medellin cartel cali cartel superb edifying enthralling incredibly engaging compelling viewing good mix history drama action intrigue welldrawn developed character even bad guy character depth show well mountain task faced dea bringing colombia cocaine manufacturer justice even local police politician couldnt trusted adding authenticity dialogue spanish colombian speaking english spanish accent english subtitle course want brilliant performance wagner moura pablo escobar absolutely inhabits role making escobar seem like average guy complete personal mannerism trait make engaging empathetic experience wasnt fact escobar massmurderer might even likeable interesting fact moura brazilian learn spanish role make even impressed performance workethic negative aspect season character dea agent steve murphy played boyd holbrook seem important enough character narrator essentially central figure season moreover tad irritating holbrooks performance involves talking low slurred actor talk nowadays want try win award probably think people might mistake marlon brando pedro pascal might familiar game throne viewer played oberyn martell season put solid performance agent javier pena character grows importance series progress really step progression occurs season take narration much better job boyd holbrook note bit apprehensive season pablo escobar story ended felt natural end series everything building escobars demise time came drained buildup tension great plus wagner moura made largerthanlife engaging character replacing character would difficult however writer great job season maintaining engagement showing several character good bad neutral event affect plus making plot development incredibly nailbiting fantastic series,POSITIVE,0.999492883682251
